user_id,age_group,gender,occupation,phone_type,subscription_type,home_lat,home_lon,home_h3,locality,department,region,urban_rural,household_size,initial_wealth_score,creation_timestamp
95a11db88c23,45-54,M,farmer,smartphone,prepaid,5.263768,-3.956947,877519ab4ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.637,2026-01-13T13:49:11.288480
b269a9152b64,25-34,F,trader,feature,prepaid,5.240681,-4.108324,877519072ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.578,2026-01-13T13:49:11.289304
0922c027c758,18-24,F,trader,basic,prepaid,5.286302,-4.105852,877519028ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.339,2026-01-13T13:49:11.290126
a102440950fd,35-44,F,farmer,feature,prepaid,7.926627,-4.711624,8775152c3ffffff,Bouake,Gbeke,ValléeduBandama,urban,6,0.193,2026-01-13T13:49:11.291216
f3da898af146,18-24,M,trader,basic,prepaid,4.903575,-6.58204,877436952ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.417,2026-01-13T13:49:11.292186
ac94c6c6c836,45-54,F,trader,feature,prepaid,4.928282,-6.546135,877436955ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,6,0.694,2026-01-13T13:49:11.293037
77cf9ca6f0a1,25-34,F,farmer,smartphone,postpaid,7.85726,-4.87326,87751191effffff,Bouake,Gbeke,ValléeduBandama,urban,2,0.917,2026-01-13T13:49:11.293859
7c18500d5394,45-54,M,other,smartphone,prepaid,5.248422,-3.909607,877519aa4ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.68,2026-01-13T13:49:11.294829
c4e1227e3c4e,18-24,F,farmer,feature,prepaid,6.857735,-5.433943,87751ec75ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.48,2026-01-13T13:49:11.296693
1990e9b04730,25-34,F,farmer,basic,prepaid,10.074283,-5.028106,8775328a8ffffff,Ouangolodougou,Tchologo,Savanes,rural,4,0.093,2026-01-13T13:49:11.298071
32e6b7669404,25-34,M,farmer,basic,postpaid,6.730545,-6.529736,8775aca5cffffff,Gboguhe,Haut-Sassandra,Sassandra-Marahoué,rural,3,0.448,2026-01-13T13:49:11.299091
f6c3c050dd1a,55+,F,other,basic,postpaid,6.9003,-4.382062,87751c154ffffff,Bocanda,N'zi,Lacs,rural,2,0.56,2026-01-13T13:49:11.300430
5a44d5d7681f,25-34,F,informal_sector,basic,postpaid,7.438437,-6.139172,877513c2effffff,Zuénoula,Marahoué,Sassandra-Marahoué,rural,3,0.346,2026-01-13T13:49:11.301502
68d987dc2100,45-54,M,farmer,basic,prepaid,5.249902,-3.936865,877519b9bffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.211,2026-01-13T13:49:11.302374
3c9db7b4c3a1,45-54,M,informal_sector,smartphone,prepaid,6.698404,-6.287467,8775136ceffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.783,2026-01-13T13:49:11.303278
0de1a8ad6496,25-34,F,employee,smartphone,prepaid,5.258481,-4.098537,877519076ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.811,2026-01-13T13:49:11.304432
b268d896cefb,18-24,F,trader,smartphone,prepaid,5.25022,-4.10887,87751900dffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.886,2026-01-13T13:49:11.305429
ea391ea38c0d,35-44,F,unemployed,basic,prepaid,6.851532,-5.416121,87751ec66ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.345,2026-01-13T13:49:11.306377
8b1785ffef5c,35-44,F,trader,feature,prepaid,5.333862,-4.061424,877519154ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.538,2026-01-13T13:49:11.307319
2f4bc3e9eceb,18-24,F,employee,smartphone,prepaid,5.345364,-4.020425,877519175ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.962,2026-01-13T13:49:11.308520
01bfa13b73da,35-44,M,employee,smartphone,postpaid,7.76189,-4.863404,877511801ffffff,Bouake,Gbeke,ValléeduBandama,urban,7,1.0,2026-01-13T13:49:11.309519
e23e70128d34,45-54,M,farmer,basic,prepaid,5.792728,-5.056358,8775186a4ffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,2,0.221,2026-01-13T13:49:11.310516
813c64f22701,35-44,M,informal_sector,smartphone,prepaid,5.305497,-4.108918,87751902cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.578,2026-01-13T13:49:11.311435
e6aedb169ecb,55+,F,trader,smartphone,prepaid,5.465857,-4.03971,877519889ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.86,2026-01-13T13:49:11.312618
bc55a1c84605,18-24,M,informal_sector,smartphone,prepaid,5.358042,-4.095914,87751910bffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.784,2026-01-13T13:49:11.313531
9296b6b3edd9,18-24,F,trader,feature,prepaid,5.325072,-4.009663,877519163ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.605,2026-01-13T13:49:11.314527
875d3e8b737e,25-34,F,trader,basic,prepaid,5.300064,-4.087333,877519153ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.475,2026-01-13T13:49:11.315483
5686ea4a84b4,18-24,M,employee,feature,prepaid,6.986797,-6.38783,8775134ebffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,4,0.73,2026-01-13T13:49:11.316601
a546e1d6540c,25-34,M,employee,basic,prepaid,7.960135,-4.840608,87751529bffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.505,2026-01-13T13:49:11.317554
113b32286d8a,18-24,F,trader,feature,prepaid,5.275071,-4.049109,87751915dffffff,Abidjan-Ville,Abidjan,Abidjan,urban,1,0.676,2026-01-13T13:49:11.318535
e51ffe001cc5,35-44,F,student,smartphone,prepaid,9.407977,-5.511747,87753268bffffff,Karakoro,Poro,Savanes,rural,2,0.85,2026-01-13T13:49:11.319432
f77182b55d89,55+,F,farmer,smartphone,prepaid,6.088152,-3.313514,87750e4eeffffff,Bettie,Indénié-Djuablin,Comoé,rural,2,0.422,2026-01-13T13:49:11.320494
4f6e5d7837c4,18-24,F,informal_sector,smartphone,prepaid,7.93335,-4.945972,87751565dffffff,Bouake,Gbeke,ValléeduBandama,urban,1,0.481,2026-01-13T13:49:11.321473
b6204da3c6f6,35-44,F,informal_sector,smartphone,prepaid,5.395416,-4.131893,87751911cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,1,0.589,2026-01-13T13:49:11.322413
ef58fd42cbad,18-24,M,informal_sector,smartphone,prepaid,7.524615,-7.565628,8775a1121ffffff,Man,Tonkpi,Montagnes,urban,6,0.811,2026-01-13T13:49:11.323317
aeb505335e7a,25-34,M,informal_sector,basic,prepaid,7.837099,-5.013574,877511991ffffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.101,2026-01-13T13:49:11.324310
cb884248e8a2,25-34,F,student,feature,prepaid,7.622458,-4.948153,8775118dcffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.735,2026-01-13T13:49:11.325336
e8051613da98,25-34,M,other,smartphone,prepaid,5.385274,-4.007847,8775198ddffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.742,2026-01-13T13:49:11.326338
ce6d932c44d3,25-34,F,employee,smartphone,prepaid,5.453575,-4.053981,8775198d6ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.984,2026-01-13T13:49:11.327341
93c032f2cec4,35-44,M,trader,smartphone,prepaid,5.424443,-3.968827,8775198c5ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.8,2026-01-13T13:49:11.328395
230fdba50278,18-24,F,other,feature,prepaid,7.823775,-5.081855,877511d63ffffff,Bouake,Gbeke,ValléeduBandama,urban,1,0.325,2026-01-13T13:49:11.329429
206f9739a9ad,18-24,M,trader,basic,prepaid,5.305167,-3.985199,87751916effffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.506,2026-01-13T13:49:11.330301
51148b014348,18-24,F,farmer,feature,prepaid,4.688449,-6.755386,877436176ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.519,2026-01-13T13:49:11.331280
fcfaca2be9eb,25-34,F,farmer,feature,postpaid,7.672467,-4.999441,877511888ffffff,Bouake,Gbeke,ValléeduBandama,urban,1,0.488,2026-01-13T13:49:11.332250
9e3ae6a63ef0,25-34,F,informal_sector,basic,postpaid,9.480503,-5.61898,875449a64ffffff,Korhogo,Poro,Savanes,urban,4,0.452,2026-01-13T13:49:11.333338
3f2ff7779b88,25-34,F,employee,basic,prepaid,7.942568,-4.976006,87751565effffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.564,2026-01-13T13:49:11.334223
67ed223c9cb6,35-44,F,trader,smartphone,prepaid,5.407826,-4.111625,877519100ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.87,2026-01-13T13:49:11.335196
6361640a3d29,45-54,F,employee,feature,prepaid,9.646074,-6.608492,87544825affffff,Kolia,Bagoué,Savanes,urban,4,0.751,2026-01-13T13:49:11.336152
a7077b9d29f9,45-54,M,employee,feature,prepaid,6.694404,-6.444777,8775add33ffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.829,2026-01-13T13:49:11.337439
a7c34808ac96,18-24,F,employee,feature,prepaid,5.927538,-4.771358,8775180ccffffff,Tiassalé,Agnéby-Tiassa,Lagunes,rural,3,0.624,2026-01-13T13:49:11.338313
64ceec114480,18-24,F,unemployed,basic,prepaid,5.271796,-3.824565,877519b1affffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.153,2026-01-13T13:49:11.339307
18740952af6b,35-44,F,employee,basic,postpaid,5.28967,-6.677317,8775a90d3ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,6,0.561,2026-01-13T13:49:11.340154
fa7e40851891,18-24,F,trader,smartphone,postpaid,5.412408,-4.097594,877519105ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,1.0,2026-01-13T13:49:11.341138
8c7b0c65d9a2,35-44,F,trader,basic,prepaid,7.423255,-7.540126,8775a1155ffffff,Man,Tonkpi,Montagnes,urban,3,0.451,2026-01-13T13:49:11.342121
fe8504965526,55+,M,farmer,smartphone,postpaid,5.311862,-3.924447,877519b82ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.883,2026-01-13T13:49:11.343076
94b456ca58ad,25-34,M,trader,smartphone,prepaid,5.343942,-3.983062,877519165ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.654,2026-01-13T13:49:11.344045
64528933c9c7,45-54,F,other,smartphone,postpaid,5.417683,-4.065005,87751912cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.929,2026-01-13T13:49:11.345056
34ee8a771a57,25-34,M,informal_sector,feature,prepaid,5.268529,-3.975723,877519169ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.296,2026-01-13T13:49:11.345999
02e7eaa85e29,18-24,F,farmer,smartphone,prepaid,5.31456,-6.488388,8775a904affffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.542,2026-01-13T13:49:11.346998
f64fbce6deee,18-24,F,informal_sector,smartphone,prepaid,5.339325,-4.022167,877519162ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.786,2026-01-13T13:49:11.347885
10f00768ef8e,25-34,F,trader,basic,prepaid,5.349463,-3.984631,877519164ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,7,0.567,2026-01-13T13:49:11.348796
45ff63b9a555,18-24,M,farmer,basic,postpaid,6.839392,-5.467315,87751ec72ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,3,0.449,2026-01-13T13:49:11.349874
c0067b355b9a,18-24,F,informal_sector,smartphone,prepaid,9.053471,-7.66875,8775a486dffffff,Bako,Kabadougou,Denguélé,urban,7,0.534,2026-01-13T13:49:11.350733
46e81aa8b49b,35-44,F,informal_sector,basic,postpaid,5.425061,-4.047829,8775198d2ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.389,2026-01-13T13:49:11.351683
44485920d091,45-54,M,student,feature,prepaid,5.32516,-3.943299,877519b90ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.594,2026-01-13T13:49:11.352590
7b37c7bfc857,35-44,F,farmer,feature,postpaid,6.64537,-5.400748,87751e030ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.66,2026-01-13T13:49:11.353800
a93ef1d27263,45-54,M,student,feature,prepaid,7.364239,-4.750827,877511aeaffffff,Tie-N'diekro,Bélier,Lacs,rural,4,0.463,2026-01-13T13:49:11.354875
35658ef15fc3,25-34,M,farmer,basic,prepaid,6.539244,-3.392609,877503228ffffff,Abengourou,Indénié-Djuablin,Comoé,urban,5,0.326,2026-01-13T13:49:11.355880
f0284a13dbf7,35-44,F,farmer,smartphone,prepaid,5.276615,-4.053547,877519158ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.616,2026-01-13T13:49:11.356912
408ff50ab076,35-44,F,employee,basic,prepaid,5.362269,-4.09827,877519108ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.619,2026-01-13T13:49:11.358190
8efa3837b473,35-44,M,unemployed,smartphone,prepaid,5.398037,-6.768252,8775a9094ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,4,0.62,2026-01-13T13:49:11.359065
ed71c818e469,45-54,F,informal_sector,smartphone,prepaid,7.360909,-7.635001,8775a1001ffffff,Man,Tonkpi,Montagnes,urban,5,0.661,2026-01-13T13:49:11.360065
ca4afc462ec0,35-44,M,farmer,feature,prepaid,5.799944,-6.027702,87751a51affffff,Gagnoa,Gôh,Gôh-Djiboua,urban,3,0.404,2026-01-13T13:49:11.360945
80e32940b6d1,45-54,M,informal_sector,basic,prepaid,7.935162,-4.991255,8775156edffffff,Bouake,Gbeke,ValléeduBandama,urban,8,0.159,2026-01-13T13:49:11.362643
4297ef990168,45-54,F,farmer,basic,prepaid,5.381574,-4.018838,8775198d8ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.261,2026-01-13T13:49:11.364369
50f2dc59e117,18-24,M,employee,feature,prepaid,7.025091,-6.814695,8775ac8f0ffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.634,2026-01-13T13:49:11.365356
3a9814c7c8c3,35-44,F,trader,feature,prepaid,7.345229,-3.017096,877500343ffffff,Transua,Gontougo,Zanzan,urban,5,0.54,2026-01-13T13:49:11.367187
75e4ae15ea23,25-34,M,student,smartphone,prepaid,7.946389,-4.693562,8775152c5ffffff,Bouake,Gbeke,ValléeduBandama,urban,6,0.76,2026-01-13T13:49:11.368224
5595b2b3ff56,18-24,M,trader,smartphone,prepaid,8.056871,-4.734348,877515212ffffff,Bonieredougou,Hambol,ValléeduBandama,rural,6,0.74,2026-01-13T13:49:11.369299
7749635daf9f,18-24,M,student,basic,prepaid,5.431217,-3.976958,8775198c4ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.35,2026-01-13T13:49:11.370481
3cd116d743d7,18-24,F,farmer,basic,prepaid,9.027205,-6.979795,87544b048ffffff,Seguelon,Kabadougou,Denguélé,urban,6,0.268,2026-01-13T13:49:11.371342
050bb1b38cbc,25-34,M,informal_sector,smartphone,postpaid,7.794821,-3.807279,877500493ffffff,Kouassi-Datekro,Gontougo,Zanzan,urban,3,0.764,2026-01-13T13:49:11.372390
b90e70a86b7a,35-44,M,farmer,feature,prepaid,5.433542,-3.972642,8775198e3ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.35,2026-01-13T13:49:11.373371
c256aaca2b77,25-34,M,employee,feature,prepaid,9.471395,-4.869924,877533c92ffffff,Koumbala,Tchologo,Savanes,rural,2,0.599,2026-01-13T13:49:11.374434
0b38ff8e2e12,25-34,M,unemployed,basic,prepaid,5.448898,-4.109291,877519122ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.027,2026-01-13T13:49:11.375281
56fd915600ce,18-24,M,farmer,basic,postpaid,6.712408,-6.132416,87751364bffffff,Bonon,Marahoué,Sassandra-Marahoué,rural,3,0.212,2026-01-13T13:49:11.376273
bffd4663df11,18-24,F,unemployed,basic,prepaid,5.34441,-6.259817,8775a9ac4ffffff,Sassandra,Gbôkle,Bas-Sassandra,urban,4,0.03,2026-01-13T13:49:11.377158
a4391a738daf,25-34,F,farmer,feature,prepaid,7.945716,-4.740286,8775152d5ffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.506,2026-01-13T13:49:11.378133
d82cd8569180,55+,M,trader,feature,prepaid,7.791355,-4.893717,877511831ffffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.712,2026-01-13T13:49:11.379303
f1145cf7cd96,25-34,F,unemployed,smartphone,prepaid,5.329077,-4.041963,877519146ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.647,2026-01-13T13:49:11.380123
2e83402d8c8e,25-34,M,trader,feature,prepaid,5.448559,-4.544192,877519416ffffff,Dabou,GrandsPonts,Lagunes,urban,5,0.66,2026-01-13T13:49:11.380929
96c5a89d6ba9,25-34,F,unemployed,feature,prepaid,5.415378,-3.9684,8775198c5ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.495,2026-01-13T13:49:11.381716
827ea4d0dc59,18-24,M,student,feature,prepaid,5.157461,-6.360967,8775a935affffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,5,0.333,2026-01-13T13:49:11.382726
4cfcc0c6fe74,45-54,M,employee,basic,prepaid,6.019108,-6.141536,8775ad205ffffff,Guiberoua,Gôh,Gôh-Djiboua,rural,4,0.426,2026-01-13T13:49:11.383653
3b5c38818563,45-54,M,farmer,smartphone,prepaid,6.859894,-5.458384,87751ec74ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.402,2026-01-13T13:49:11.384638
51a138c287c7,25-34,M,informal_sector,smartphone,prepaid,7.408454,-7.60008,8775a1025ffffff,Man,Tonkpi,Montagnes,urban,3,0.834,2026-01-13T13:49:11.385475
5c8d4752e861,35-44,M,student,feature,prepaid,5.342763,-3.983623,877519165ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,1,0.647,2026-01-13T13:49:11.386400
584e48936888,18-24,F,trader,smartphone,postpaid,5.809509,-5.422829,87751ab9dffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,2,1.0,2026-01-13T13:49:11.387856
a9822ce6155b,25-34,M,employee,smartphone,postpaid,7.675852,-4.647713,87750248bffffff,Brobo,Gbeke,ValléeduBandama,urban,5,1.0,2026-01-13T13:49:11.388811
970d0d3c81bc,18-24,F,trader,basic,prepaid,8.20899,-7.892973,8775a5486ffffff,Ouaninou,Bafing,Woroba,rural,2,0.475,2026-01-13T13:49:11.389874
f31303c80c4b,45-54,F,student,feature,prepaid,9.604053,-5.654757,875449b76ffffff,Korhogo,Poro,Savanes,urban,3,0.375,2026-01-13T13:49:11.391011
adacbbb7ed78,45-54,F,farmer,basic,prepaid,5.04949,-6.472951,8775a92c4ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,8,0.31,2026-01-13T13:49:11.392897
9f6c97d759f9,45-54,F,employee,basic,prepaid,5.936356,-5.418843,87751a8edffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,4,0.343,2026-01-13T13:49:11.394070
2717cd4b226e,35-44,F,farmer,feature,prepaid,6.748803,-5.17668,87751e8ccffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.532,2026-01-13T13:49:11.395054
b4e8681093ac,45-54,M,farmer,feature,prepaid,5.269416,-3.91098,877519b9dffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.406,2026-01-13T13:49:11.396075
9899e49c6494,25-34,M,employee,basic,prepaid,8.105746,-3.677717,877506274ffffff,Sandégué,Gontougo,Zanzan,urban,8,0.652,2026-01-13T13:49:11.396976
41e3d65497f8,35-44,F,employee,feature,prepaid,8.87331,-7.634731,8775a4a21ffffff,Booko,Bafing,Woroba,rural,7,0.515,2026-01-13T13:49:11.398054
ef47b6e50cbb,18-24,M,employee,smartphone,postpaid,6.887701,-3.663726,8775030aeffffff,Abengourou,Indénié-Djuablin,Comoé,urban,3,1.0,2026-01-13T13:49:11.399182
e9447137f3ff,45-54,F,student,basic,prepaid,6.826519,-5.419842,87751ec44ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.383,2026-01-13T13:49:11.400123
f633bf3175ca,25-34,F,farmer,feature,prepaid,5.259066,-4.060115,87751915bffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.521,2026-01-13T13:49:11.400982
7d8e13cd8c74,25-34,M,trader,feature,prepaid,5.210924,-3.697792,877519b46ffffff,Grand-Bassam,SudComoé,Comoé,urban,5,0.85,2026-01-13T13:49:11.401943
62a45f7cbf04,25-34,M,farmer,smartphone,postpaid,5.336579,-4.124101,877519020ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.768,2026-01-13T13:49:11.402845
636e11f053e2,35-44,M,farmer,basic,prepaid,7.987744,-4.658954,8775152e5ffffff,Bouake,Gbeke,ValléeduBandama,urban,4,0.306,2026-01-13T13:49:11.403826
3ad587991fd2,18-24,M,informal_sector,smartphone,postpaid,5.507164,-4.49677,87751951effffff,Dabou,GrandsPonts,Lagunes,rural,6,0.784,2026-01-13T13:49:11.404676
7f67fe6a20f5,45-54,M,employee,basic,prepaid,5.179658,-6.870864,8775a9788ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,2,0.428,2026-01-13T13:49:11.405647
c101d3a61935,35-44,M,farmer,smartphone,prepaid,6.983272,-5.37839,87751ed66ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,7,0.664,2026-01-13T13:49:11.406526
ec15b132b0c6,25-34,F,farmer,feature,prepaid,6.728566,-6.727464,8775aca8bffffff,Zoukougbeu,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.484,2026-01-13T13:49:11.407621
d3436362544c,18-24,F,other,basic,prepaid,4.860202,-6.42999,877434486ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,4,0.405,2026-01-13T13:49:11.408683
71f3775273a2,25-34,M,farmer,feature,prepaid,5.413272,-4.028778,8775198d1ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.433,2026-01-13T13:49:11.409525
e628cf7d5b34,25-34,F,farmer,smartphone,prepaid,9.81164,-6.026348,875449999ffffff,Kassere,Bagoué,Savanes,urban,4,0.508,2026-01-13T13:49:11.410571
9c939b858e5e,35-44,F,informal_sector,basic,prepaid,5.29941,-4.004044,877519145ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.258,2026-01-13T13:49:11.411520
7fca1862fe9c,45-54,M,farmer,basic,prepaid,6.66978,-5.378699,87751e11bffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.368,2026-01-13T13:49:11.412605
fb5bdcb58495,45-54,M,employee,smartphone,prepaid,8.586605,-7.121022,8775a5823ffffff,Djibrosso,Worodougou,Woroba,rural,7,0.623,2026-01-13T13:49:11.413483
a84831574f0a,35-44,M,farmer,basic,prepaid,6.169574,-3.255094,87750e429ffffff,Bettie,Indénié-Djuablin,Comoé,rural,4,0.132,2026-01-13T13:49:11.414449
785b980abffa,25-34,M,informal_sector,smartphone,prepaid,7.878584,-4.750939,8775152dbffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.889,2026-01-13T13:49:11.415325
