user_id,age_group,gender,occupation,phone_type,subscription_type,home_lat,home_lon,home_h3,locality,department,region,urban_rural,household_size,initial_wealth_score,creation_timestamp
41f834125826,18-24,M,other,feature,postpaid,7.777131,-6.354036,877512ba9ffffff,Massala,Worodougou,Woroba,rural,4,0.541,2026-01-13T15:08:25.144675
7ed7d55373a8,35-44,M,employee,feature,postpaid,5.433762,-4.131943,877519106ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.797,2026-01-13T15:08:25.145598
e4bdde729129,45-54,M,farmer,basic,prepaid,5.216729,-6.748177,8775a970affffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,6,0.541,2026-01-13T15:08:25.146510
3c981e55db2f,45-54,M,farmer,smartphone,prepaid,5.263768,-3.956947,877519ab4ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.637,2026-01-13T15:08:25.147399
26660800f830,25-34,F,trader,feature,prepaid,5.240681,-4.108324,877519072ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.578,2026-01-13T15:08:25.148342
ef43063066b3,18-24,F,trader,basic,prepaid,5.286302,-4.105852,877519028ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.339,2026-01-13T15:08:25.149268
01574695c37b,35-44,F,farmer,feature,prepaid,7.926627,-4.711624,8775152c3ffffff,Bouake,Gbeke,ValléeduBandama,urban,6,0.193,2026-01-13T15:08:25.150323
0328b8c40172,18-24,M,trader,basic,prepaid,4.903575,-6.58204,877436952ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.417,2026-01-13T15:08:25.151414
be7755debb11,45-54,F,trader,feature,prepaid,4.928282,-6.546135,877436955ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,6,0.694,2026-01-13T15:08:25.152641
f66989045bae,25-34,F,farmer,smartphone,postpaid,7.85726,-4.87326,87751191effffff,Bouake,Gbeke,ValléeduBandama,urban,2,0.917,2026-01-13T15:08:25.153646
d92c6e50ce65,45-54,M,other,smartphone,prepaid,5.248422,-3.909607,877519aa4ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.68,2026-01-13T15:08:25.154515
eb2f60762033,18-24,F,farmer,feature,prepaid,6.857735,-5.433943,87751ec75ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.48,2026-01-13T15:08:25.155569
8638163cc142,25-34,F,farmer,basic,prepaid,10.074283,-5.028106,8775328a8ffffff,Ouangolodougou,Tchologo,Savanes,rural,4,0.093,2026-01-13T15:08:25.156454
9663c24fe452,25-34,M,farmer,basic,postpaid,6.730545,-6.529736,8775aca5cffffff,Gboguhe,Haut-Sassandra,Sassandra-Marahoué,rural,3,0.448,2026-01-13T15:08:25.157327
b4e9f13469a0,55+,F,other,basic,postpaid,6.9003,-4.382062,87751c154ffffff,Bocanda,N'zi,Lacs,rural,2,0.56,2026-01-13T15:08:25.158166
99b67dbf0285,25-34,F,informal_sector,basic,postpaid,7.438437,-6.139172,877513c2effffff,Zuénoula,Marahoué,Sassandra-Marahoué,rural,3,0.346,2026-01-13T15:08:25.159059
c76608fb0d4d,45-54,M,farmer,basic,prepaid,5.249902,-3.936865,877519b9bffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.211,2026-01-13T15:08:25.159936
ec3bbb840602,45-54,M,informal_sector,smartphone,prepaid,6.698404,-6.287467,8775136ceffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.783,2026-01-13T15:08:25.160803
a6098689ce13,25-34,F,employee,smartphone,prepaid,5.258481,-4.098537,877519076ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.811,2026-01-13T15:08:25.161609
e32ff977403b,18-24,F,trader,smartphone,prepaid,5.25022,-4.10887,87751900dffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.886,2026-01-13T15:08:25.162481
81d19125054f,35-44,F,unemployed,basic,prepaid,6.851532,-5.416121,87751ec66ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.345,2026-01-13T15:08:25.163417
107fd301a274,35-44,F,trader,feature,prepaid,5.333862,-4.061424,877519154ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.538,2026-01-13T15:08:25.164295
962fe11c3cef,18-24,F,employee,smartphone,prepaid,5.345364,-4.020425,877519175ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.962,2026-01-13T15:08:25.165068
f816355aa1ac,35-44,M,employee,smartphone,postpaid,7.76189,-4.863404,877511801ffffff,Bouake,Gbeke,ValléeduBandama,urban,7,1.0,2026-01-13T15:08:25.165837
a4f07fa5cecb,45-54,M,farmer,basic,prepaid,5.792728,-5.056358,8775186a4ffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,2,0.221,2026-01-13T15:08:25.166685
7f053947c036,35-44,M,informal_sector,smartphone,prepaid,5.305497,-4.108918,87751902cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.578,2026-01-13T15:08:25.167469
3eec1cae8200,55+,F,trader,smartphone,prepaid,5.465857,-4.03971,877519889ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.86,2026-01-13T15:08:25.168315
a413600579fb,18-24,M,informal_sector,smartphone,prepaid,5.358042,-4.095914,87751910bffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.784,2026-01-13T15:08:25.169116
f83d5b443ffc,18-24,F,trader,feature,prepaid,5.325072,-4.009663,877519163ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.605,2026-01-13T15:08:25.169903
d5b44821bf40,25-34,F,trader,basic,prepaid,5.300064,-4.087333,877519153ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.475,2026-01-13T15:08:25.170691
3fe90989a1ae,18-24,M,employee,feature,prepaid,6.986797,-6.38783,8775134ebffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,4,0.73,2026-01-13T15:08:25.171536
feb0be96640f,25-34,M,employee,basic,prepaid,7.960135,-4.840608,87751529bffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.505,2026-01-13T15:08:25.172438
b4fe3106ed2a,18-24,F,trader,feature,prepaid,5.275071,-4.049109,87751915dffffff,Abidjan-Ville,Abidjan,Abidjan,urban,1,0.676,2026-01-13T15:08:25.173223
bf92e0c62528,35-44,F,student,smartphone,prepaid,9.407977,-5.511747,87753268bffffff,Karakoro,Poro,Savanes,rural,2,0.85,2026-01-13T15:08:25.174030
5ae4ec50d4c5,55+,F,farmer,smartphone,prepaid,6.088152,-3.313514,87750e4eeffffff,Bettie,Indénié-Djuablin,Comoé,rural,2,0.422,2026-01-13T15:08:25.174813
e79a08a64f00,18-24,F,informal_sector,smartphone,prepaid,7.93335,-4.945972,87751565dffffff,Bouake,Gbeke,ValléeduBandama,urban,1,0.481,2026-01-13T15:08:25.175630
5164cecd7a4c,35-44,F,informal_sector,smartphone,prepaid,5.395416,-4.131893,87751911cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,1,0.589,2026-01-13T15:08:25.176424
d22586d16896,18-24,M,informal_sector,smartphone,prepaid,7.524615,-7.565628,8775a1121ffffff,Man,Tonkpi,Montagnes,urban,6,0.811,2026-01-13T15:08:25.177223
0f055f7d4da6,25-34,M,informal_sector,basic,prepaid,7.837099,-5.013574,877511991ffffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.101,2026-01-13T15:08:25.178001
1e95c49aef16,25-34,F,student,feature,prepaid,7.622458,-4.948153,8775118dcffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.735,2026-01-13T15:08:25.178785
cc9386b7b34d,25-34,M,other,smartphone,prepaid,5.385274,-4.007847,8775198ddffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.742,2026-01-13T15:08:25.179712
27d8920eba7b,25-34,F,employee,smartphone,prepaid,5.453575,-4.053981,8775198d6ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.984,2026-01-13T15:08:25.180622
bbd97d81f21d,35-44,M,trader,smartphone,prepaid,5.424443,-3.968827,8775198c5ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.8,2026-01-13T15:08:25.181413
03ceab37e8a9,18-24,F,other,feature,prepaid,7.823775,-5.081855,877511d63ffffff,Bouake,Gbeke,ValléeduBandama,urban,1,0.325,2026-01-13T15:08:25.182187
a27904e8ac8d,18-24,M,trader,basic,prepaid,5.305167,-3.985199,87751916effffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.506,2026-01-13T15:08:25.183068
c625965af7bf,18-24,F,farmer,feature,prepaid,4.688449,-6.755386,877436176ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.519,2026-01-13T15:08:25.183948
cfe44bb2b7b6,25-34,F,farmer,feature,postpaid,7.672467,-4.999441,877511888ffffff,Bouake,Gbeke,ValléeduBandama,urban,1,0.488,2026-01-13T15:08:25.184860
7160b85cea5c,25-34,F,informal_sector,basic,postpaid,9.480503,-5.61898,875449a64ffffff,Korhogo,Poro,Savanes,urban,4,0.452,2026-01-13T15:08:25.185695
06259263b251,25-34,F,employee,basic,prepaid,7.942568,-4.976006,87751565effffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.564,2026-01-13T15:08:25.186537
6e79f15a1059,35-44,F,trader,smartphone,prepaid,5.407826,-4.111625,877519100ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.87,2026-01-13T15:08:25.187318
f63f757c3f88,45-54,F,employee,feature,prepaid,9.646074,-6.608492,87544825affffff,Kolia,Bagoué,Savanes,urban,4,0.751,2026-01-13T15:08:25.188154
19264859e529,45-54,M,employee,feature,prepaid,6.694404,-6.444777,8775add33ffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.829,2026-01-13T15:08:25.188971
a8c0571ca2e4,18-24,F,employee,feature,prepaid,5.927538,-4.771358,8775180ccffffff,Tiassalé,Agnéby-Tiassa,Lagunes,rural,3,0.624,2026-01-13T15:08:25.189796
65f0022820fa,18-24,F,unemployed,basic,prepaid,5.271796,-3.824565,877519b1affffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.153,2026-01-13T15:08:25.190554
f1adf546f928,35-44,F,employee,basic,postpaid,5.28967,-6.677317,8775a90d3ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,6,0.561,2026-01-13T15:08:25.191314
564fd4703f37,18-24,F,trader,smartphone,postpaid,5.412408,-4.097594,877519105ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,1.0,2026-01-13T15:08:25.192170
9238624f319c,35-44,F,trader,basic,prepaid,7.423255,-7.540126,8775a1155ffffff,Man,Tonkpi,Montagnes,urban,3,0.451,2026-01-13T15:08:25.192964
54612881b232,55+,M,farmer,smartphone,postpaid,5.311862,-3.924447,877519b82ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.883,2026-01-13T15:08:25.193764
03c59f6ebdb2,25-34,M,trader,smartphone,prepaid,5.343942,-3.983062,877519165ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.654,2026-01-13T15:08:25.194539
cf7bdbe1ec15,45-54,F,other,smartphone,postpaid,5.417683,-4.065005,87751912cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.929,2026-01-13T15:08:25.195450
ab5d86423b37,25-34,M,informal_sector,feature,prepaid,5.268529,-3.975723,877519169ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.296,2026-01-13T15:08:25.196260
7199e6c6e489,18-24,F,farmer,smartphone,prepaid,5.31456,-6.488388,8775a904affffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.542,2026-01-13T15:08:25.197005
749688aa195e,18-24,F,informal_sector,smartphone,prepaid,5.339325,-4.022167,877519162ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.786,2026-01-13T15:08:25.197824
7c6e3dd75ee3,25-34,F,trader,basic,prepaid,5.349463,-3.984631,877519164ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,7,0.567,2026-01-13T15:08:25.198623
cf9dc5528244,18-24,M,farmer,basic,postpaid,6.839392,-5.467315,87751ec72ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,3,0.449,2026-01-13T15:08:25.199460
230394393b5d,18-24,F,informal_sector,smartphone,prepaid,9.053471,-7.66875,8775a486dffffff,Bako,Kabadougou,Denguélé,urban,7,0.534,2026-01-13T15:08:25.200324
0797ca452190,35-44,F,informal_sector,basic,postpaid,5.425061,-4.047829,8775198d2ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.389,2026-01-13T15:08:25.201079
a5a039462dde,45-54,M,student,feature,prepaid,5.32516,-3.943299,877519b90ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.594,2026-01-13T15:08:25.201933
dede2d9a2464,35-44,F,farmer,feature,postpaid,6.64537,-5.400748,87751e030ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.66,2026-01-13T15:08:25.202721
36d058f03883,45-54,M,student,feature,prepaid,7.364239,-4.750827,877511aeaffffff,Tie-N'diekro,Bélier,Lacs,rural,4,0.463,2026-01-13T15:08:25.203488
ae7da8902182,25-34,M,farmer,basic,prepaid,6.539244,-3.392609,877503228ffffff,Abengourou,Indénié-Djuablin,Comoé,urban,5,0.326,2026-01-13T15:08:25.204287
fc8194d6e33a,35-44,F,farmer,smartphone,prepaid,5.276615,-4.053547,877519158ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.616,2026-01-13T15:08:25.205054
9a98f04af8cf,35-44,F,employee,basic,prepaid,5.362269,-4.09827,877519108ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.619,2026-01-13T15:08:25.205885
18e52752b7fe,35-44,M,unemployed,smartphone,prepaid,5.398037,-6.768252,8775a9094ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,4,0.62,2026-01-13T15:08:25.206687
fa0eeb37f80a,45-54,F,informal_sector,smartphone,prepaid,7.360909,-7.635001,8775a1001ffffff,Man,Tonkpi,Montagnes,urban,5,0.661,2026-01-13T15:08:25.207439
8fb229220151,35-44,M,farmer,feature,prepaid,5.799944,-6.027702,87751a51affffff,Gagnoa,Gôh,Gôh-Djiboua,urban,3,0.404,2026-01-13T15:08:25.208213
e06e22708bff,45-54,M,informal_sector,basic,prepaid,7.935162,-4.991255,8775156edffffff,Bouake,Gbeke,ValléeduBandama,urban,8,0.159,2026-01-13T15:08:25.208989
74bbf8be84cb,45-54,F,farmer,basic,prepaid,5.381574,-4.018838,8775198d8ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.261,2026-01-13T15:08:25.209836
271e1c55c023,18-24,M,employee,feature,prepaid,7.025091,-6.814695,8775ac8f0ffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.634,2026-01-13T15:08:25.210709
5bbbec30c6a9,35-44,F,trader,feature,prepaid,7.345229,-3.017096,877500343ffffff,Transua,Gontougo,Zanzan,urban,5,0.54,2026-01-13T15:08:25.211595
566238e177b3,25-34,M,student,smartphone,prepaid,7.946389,-4.693562,8775152c5ffffff,Bouake,Gbeke,ValléeduBandama,urban,6,0.76,2026-01-13T15:08:25.212462
6e39e4925fe7,18-24,M,trader,smartphone,prepaid,8.056871,-4.734348,877515212ffffff,Bonieredougou,Hambol,ValléeduBandama,rural,6,0.74,2026-01-13T15:08:25.213415
df36e9e5bd0d,18-24,M,student,basic,prepaid,5.431217,-3.976958,8775198c4ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.35,2026-01-13T15:08:25.214277
a23f90f65215,18-24,F,farmer,basic,prepaid,9.027205,-6.979795,87544b048ffffff,Seguelon,Kabadougou,Denguélé,urban,6,0.268,2026-01-13T15:08:25.215164
4548c06deaa3,25-34,M,informal_sector,smartphone,postpaid,7.794821,-3.807279,877500493ffffff,Kouassi-Datekro,Gontougo,Zanzan,urban,3,0.764,2026-01-13T15:08:25.215935
cbce2657b049,35-44,M,farmer,feature,prepaid,5.433542,-3.972642,8775198e3ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.35,2026-01-13T15:08:25.216705
55d4b352dbf2,25-34,M,employee,feature,prepaid,9.471395,-4.869924,877533c92ffffff,Koumbala,Tchologo,Savanes,rural,2,0.599,2026-01-13T15:08:25.217481
fba3c2a8bc40,25-34,M,unemployed,basic,prepaid,5.448898,-4.109291,877519122ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.027,2026-01-13T15:08:25.218283
9fd26ff927da,18-24,M,farmer,basic,postpaid,6.712408,-6.132416,87751364bffffff,Bonon,Marahoué,Sassandra-Marahoué,rural,3,0.212,2026-01-13T15:08:25.219075
6a08bb94c445,18-24,F,unemployed,basic,prepaid,5.34441,-6.259817,8775a9ac4ffffff,Sassandra,Gbôkle,Bas-Sassandra,urban,4,0.03,2026-01-13T15:08:25.219838
5afed9ff80c5,25-34,F,farmer,feature,prepaid,7.945716,-4.740286,8775152d5ffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.506,2026-01-13T15:08:25.220626
14fe24b3a9c4,55+,M,trader,feature,prepaid,7.791355,-4.893717,877511831ffffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.712,2026-01-13T15:08:25.221396
8dca83430a1c,25-34,F,unemployed,smartphone,prepaid,5.329077,-4.041963,877519146ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.647,2026-01-13T15:08:25.222187
89c7def9aeb8,25-34,M,trader,feature,prepaid,5.448559,-4.544192,877519416ffffff,Dabou,GrandsPonts,Lagunes,urban,5,0.66,2026-01-13T15:08:25.223091
cb55686180ba,25-34,F,unemployed,feature,prepaid,5.415378,-3.9684,8775198c5ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.495,2026-01-13T15:08:25.223850
3a97ac7beb39,18-24,M,student,feature,prepaid,5.157461,-6.360967,8775a935affffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,5,0.333,2026-01-13T15:08:25.224622
d58493ce5039,45-54,M,employee,basic,prepaid,6.019108,-6.141536,8775ad205ffffff,Guiberoua,Gôh,Gôh-Djiboua,rural,4,0.426,2026-01-13T15:08:25.225400
d7d0e7ab6485,45-54,M,farmer,smartphone,prepaid,6.859894,-5.458384,87751ec74ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.402,2026-01-13T15:08:25.226224
503733a79560,25-34,M,informal_sector,smartphone,prepaid,7.408454,-7.60008,8775a1025ffffff,Man,Tonkpi,Montagnes,urban,3,0.834,2026-01-13T15:08:25.227066
982cd79f20af,35-44,M,student,feature,prepaid,5.342763,-3.983623,877519165ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,1,0.647,2026-01-13T15:08:25.227892
0ed4b530fd97,18-24,F,trader,smartphone,postpaid,5.809509,-5.422829,87751ab9dffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,2,1.0,2026-01-13T15:08:25.228887
b4b0cd0af73b,25-34,M,employee,smartphone,postpaid,7.675852,-4.647713,87750248bffffff,Brobo,Gbeke,ValléeduBandama,urban,5,1.0,2026-01-13T15:08:25.229754
b9db699afcc5,18-24,F,trader,basic,prepaid,8.20899,-7.892973,8775a5486ffffff,Ouaninou,Bafing,Woroba,rural,2,0.475,2026-01-13T15:08:25.230656
b8e661dfd595,45-54,F,student,feature,prepaid,9.604053,-5.654757,875449b76ffffff,Korhogo,Poro,Savanes,urban,3,0.375,2026-01-13T15:08:25.231495
cd8f5c3846fe,45-54,F,farmer,basic,prepaid,5.04949,-6.472951,8775a92c4ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,8,0.31,2026-01-13T15:08:25.232288
2998f8ff6e67,45-54,F,employee,basic,prepaid,5.936356,-5.418843,87751a8edffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,4,0.343,2026-01-13T15:08:25.233137
3cd147927d7f,35-44,F,farmer,feature,prepaid,6.748803,-5.17668,87751e8ccffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.532,2026-01-13T15:08:25.233932
0cfc82d3e7a4,45-54,M,farmer,feature,prepaid,5.269416,-3.91098,877519b9dffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.406,2026-01-13T15:08:25.234726
abb42139aea1,25-34,M,employee,basic,prepaid,8.105746,-3.677717,877506274ffffff,Sandégué,Gontougo,Zanzan,urban,8,0.652,2026-01-13T15:08:25.235523
6ea065ad1106,35-44,F,employee,feature,prepaid,8.87331,-7.634731,8775a4a21ffffff,Booko,Bafing,Woroba,rural,7,0.515,2026-01-13T15:08:25.236330
eba9bda990ea,18-24,M,employee,smartphone,postpaid,6.887701,-3.663726,8775030aeffffff,Abengourou,Indénié-Djuablin,Comoé,urban,3,1.0,2026-01-13T15:08:25.237153
a7e307f97b2b,45-54,F,student,basic,prepaid,6.826519,-5.419842,87751ec44ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.383,2026-01-13T15:08:25.237933
545ff353e52a,25-34,F,farmer,feature,prepaid,5.259066,-4.060115,87751915bffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.521,2026-01-13T15:08:25.238694
4c28c96274ae,25-34,M,trader,feature,prepaid,5.210924,-3.697792,877519b46ffffff,Grand-Bassam,SudComoé,Comoé,urban,5,0.85,2026-01-13T15:08:25.239492
7da264310f9b,25-34,M,farmer,smartphone,postpaid,5.336579,-4.124101,877519020ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.768,2026-01-13T15:08:25.240242
e3f739e3492c,35-44,M,farmer,basic,prepaid,7.987744,-4.658954,8775152e5ffffff,Bouake,Gbeke,ValléeduBandama,urban,4,0.306,2026-01-13T15:08:25.241040
c8b168cbe1f4,18-24,M,informal_sector,smartphone,postpaid,5.507164,-4.49677,87751951effffff,Dabou,GrandsPonts,Lagunes,rural,6,0.784,2026-01-13T15:08:25.241842
2808c573fb0f,45-54,M,employee,basic,prepaid,5.179658,-6.870864,8775a9788ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,2,0.428,2026-01-13T15:08:25.242677
ffa7b109f8aa,35-44,M,farmer,smartphone,prepaid,6.983272,-5.37839,87751ed66ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,7,0.664,2026-01-13T15:08:25.243567
32134b218a43,25-34,F,farmer,feature,prepaid,6.728566,-6.727464,8775aca8bffffff,Zoukougbeu,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.484,2026-01-13T15:08:25.244417
6ab17fe92668,18-24,F,other,basic,prepaid,4.860202,-6.42999,877434486ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,4,0.405,2026-01-13T15:08:25.245207
30a2461e233a,25-34,M,farmer,feature,prepaid,5.413272,-4.028778,8775198d1ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.433,2026-01-13T15:08:25.246107
97cd6425fee4,25-34,F,farmer,smartphone,prepaid,9.81164,-6.026348,875449999ffffff,Kassere,Bagoué,Savanes,urban,4,0.508,2026-01-13T15:08:25.246907
bc7af9fa03c4,35-44,F,informal_sector,basic,prepaid,5.29941,-4.004044,877519145ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.258,2026-01-13T15:08:25.247704
016941f249fc,45-54,M,farmer,basic,prepaid,6.66978,-5.378699,87751e11bffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.368,2026-01-13T15:08:25.248480
be4442f83afb,45-54,M,employee,smartphone,prepaid,8.586605,-7.121022,8775a5823ffffff,Djibrosso,Worodougou,Woroba,rural,7,0.623,2026-01-13T15:08:25.249272
d258faf61452,35-44,M,farmer,basic,prepaid,6.169574,-3.255094,87750e429ffffff,Bettie,Indénié-Djuablin,Comoé,rural,4,0.132,2026-01-13T15:08:25.250084
32c7f50b314b,25-34,M,informal_sector,smartphone,prepaid,7.878584,-4.750939,8775152dbffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.889,2026-01-13T15:08:25.250865
