user_id,age_group,gender,occupation,phone_type,subscription_type,home_lat,home_lon,home_h3,locality,department,region,urban_rural,household_size,initial_wealth_score,creation_timestamp
fc5ca978190a,45-54,F,trader,feature,prepaid,4.928282,-6.546135,877436955ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,6,0.694,2026-01-13T13:54:33.145170
8d5754933bc9,25-34,F,farmer,smartphone,postpaid,7.85726,-4.87326,87751191effffff,Bouake,Gbeke,ValléeduBandama,urban,2,0.917,2026-01-13T13:54:33.146134
b0eeaa48b427,45-54,M,other,smartphone,prepaid,5.248422,-3.909607,877519aa4ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.68,2026-01-13T13:54:33.147101
671738853a3a,18-24,F,farmer,feature,prepaid,6.857735,-5.433943,87751ec75ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.48,2026-01-13T13:54:33.148092
91b873b83ccd,25-34,F,farmer,basic,prepaid,10.074283,-5.028106,8775328a8ffffff,Ouangolodougou,Tchologo,Savanes,rural,4,0.093,2026-01-13T13:54:33.149133
c8f279f32de0,25-34,M,farmer,basic,postpaid,6.730545,-6.529736,8775aca5cffffff,Gboguhe,Haut-Sassandra,Sassandra-Marahoué,rural,3,0.448,2026-01-13T13:54:33.150143
fbd392759005,55+,F,other,basic,postpaid,6.9003,-4.382062,87751c154ffffff,Bocanda,N'zi,Lacs,rural,2,0.56,2026-01-13T13:54:33.151147
d1971a94eb20,25-34,F,informal_sector,basic,postpaid,7.438437,-6.139172,877513c2effffff,Zuénoula,Marahoué,Sassandra-Marahoué,rural,3,0.346,2026-01-13T13:54:33.152151
73a5ab8e8421,45-54,M,farmer,basic,prepaid,5.249902,-3.936865,877519b9bffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.211,2026-01-13T13:54:33.153139
b5190cca0f91,45-54,M,informal_sector,smartphone,prepaid,6.698404,-6.287467,8775136ceffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.783,2026-01-13T13:54:33.154144
b866cca61d08,25-34,F,employee,smartphone,prepaid,5.258481,-4.098537,877519076ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.811,2026-01-13T13:54:33.155189
cbbbc242329f,18-24,F,trader,smartphone,prepaid,5.25022,-4.10887,87751900dffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.886,2026-01-13T13:54:33.156241
6c5d792be47e,35-44,F,unemployed,basic,prepaid,6.851532,-5.416121,87751ec66ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.345,2026-01-13T13:54:33.157206
fa7521a1577e,35-44,F,trader,feature,prepaid,5.333862,-4.061424,877519154ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.538,2026-01-13T13:54:33.158192
a6a6cb22efc2,18-24,F,employee,smartphone,prepaid,5.345364,-4.020425,877519175ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.962,2026-01-13T13:54:33.159157
f193ccfee8fc,35-44,M,employee,smartphone,postpaid,7.76189,-4.863404,877511801ffffff,Bouake,Gbeke,ValléeduBandama,urban,7,1.0,2026-01-13T13:54:33.160097
3493f517b8b1,45-54,M,farmer,basic,prepaid,5.792728,-5.056358,8775186a4ffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,2,0.221,2026-01-13T13:54:33.161113
f68c26bb71c3,35-44,M,informal_sector,smartphone,prepaid,5.305497,-4.108918,87751902cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.578,2026-01-13T13:54:33.162076
63210474294e,55+,F,trader,smartphone,prepaid,5.465857,-4.03971,877519889ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.86,2026-01-13T13:54:33.163030
49b230278a62,18-24,M,informal_sector,smartphone,prepaid,5.358042,-4.095914,87751910bffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.784,2026-01-13T13:54:33.163965
f92949cdfd9a,18-24,F,trader,feature,prepaid,5.325072,-4.009663,877519163ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.605,2026-01-13T13:54:33.164935
ebd3d5a857d5,25-34,F,trader,basic,prepaid,5.300064,-4.087333,877519153ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.475,2026-01-13T13:54:33.165892
8baf6d2f64d0,18-24,M,employee,feature,prepaid,6.986797,-6.38783,8775134ebffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,4,0.73,2026-01-13T13:54:33.166839
2d5cb84bee0f,25-34,M,employee,basic,prepaid,7.960135,-4.840608,87751529bffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.505,2026-01-13T13:54:33.167800
5d9bd08a485f,18-24,F,trader,feature,prepaid,5.275071,-4.049109,87751915dffffff,Abidjan-Ville,Abidjan,Abidjan,urban,1,0.676,2026-01-13T13:54:33.168740
4e5881fb487b,35-44,F,student,smartphone,prepaid,9.407977,-5.511747,87753268bffffff,Karakoro,Poro,Savanes,rural,2,0.85,2026-01-13T13:54:33.169718
2d45a5bb08d0,55+,F,farmer,smartphone,prepaid,6.088152,-3.313514,87750e4eeffffff,Bettie,Indénié-Djuablin,Comoé,rural,2,0.422,2026-01-13T13:54:33.170676
0d35a73e5335,18-24,F,informal_sector,smartphone,prepaid,7.93335,-4.945972,87751565dffffff,Bouake,Gbeke,ValléeduBandama,urban,1,0.481,2026-01-13T13:54:33.171654
c10bd47e81b3,35-44,F,informal_sector,smartphone,prepaid,5.395416,-4.131893,87751911cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,1,0.589,2026-01-13T13:54:33.172621
4a1c8adbe929,18-24,M,informal_sector,smartphone,prepaid,7.524615,-7.565628,8775a1121ffffff,Man,Tonkpi,Montagnes,urban,6,0.811,2026-01-13T13:54:33.173616
06cb6d8d76e4,25-34,M,informal_sector,basic,prepaid,7.837099,-5.013574,877511991ffffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.101,2026-01-13T13:54:33.174593
fe1165aa1ed1,25-34,F,student,feature,prepaid,7.622458,-4.948153,8775118dcffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.735,2026-01-13T13:54:33.175567
badab46d3351,25-34,M,other,smartphone,prepaid,5.385274,-4.007847,8775198ddffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.742,2026-01-13T13:54:33.176534
f3c934c17eb1,25-34,F,employee,smartphone,prepaid,5.453575,-4.053981,8775198d6ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.984,2026-01-13T13:54:33.177538
6d91301e3c3d,35-44,M,trader,smartphone,prepaid,5.424443,-3.968827,8775198c5ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.8,2026-01-13T13:54:33.178522
4fd2296bd680,18-24,F,other,feature,prepaid,7.823775,-5.081855,877511d63ffffff,Bouake,Gbeke,ValléeduBandama,urban,1,0.325,2026-01-13T13:54:33.179478
d1db75ea4dbe,18-24,M,trader,basic,prepaid,5.305167,-3.985199,87751916effffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.506,2026-01-13T13:54:33.180462
5f11f6f4b46e,18-24,F,farmer,feature,prepaid,4.688449,-6.755386,877436176ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.519,2026-01-13T13:54:33.181422
140300e6abc5,25-34,F,farmer,feature,postpaid,7.672467,-4.999441,877511888ffffff,Bouake,Gbeke,ValléeduBandama,urban,1,0.488,2026-01-13T13:54:33.182371
6365f13f7b59,25-34,F,informal_sector,basic,postpaid,9.480503,-5.61898,875449a64ffffff,Korhogo,Poro,Savanes,urban,4,0.452,2026-01-13T13:54:33.183410
78ee5e195e1c,25-34,F,employee,basic,prepaid,7.942568,-4.976006,87751565effffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.564,2026-01-13T13:54:33.184415
ba730266d372,35-44,F,trader,smartphone,prepaid,5.407826,-4.111625,877519100ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.87,2026-01-13T13:54:33.185373
1e10055c28bb,45-54,F,employee,feature,prepaid,9.646074,-6.608492,87544825affffff,Kolia,Bagoué,Savanes,urban,4,0.751,2026-01-13T13:54:33.186365
b91a72825f95,45-54,M,employee,feature,prepaid,6.694404,-6.444777,8775add33ffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.829,2026-01-13T13:54:33.187323
f3d2fd037835,18-24,F,employee,feature,prepaid,5.927538,-4.771358,8775180ccffffff,Tiassalé,Agnéby-Tiassa,Lagunes,rural,3,0.624,2026-01-13T13:54:33.188263
60dbd411b329,18-24,F,unemployed,basic,prepaid,5.271796,-3.824565,877519b1affffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.153,2026-01-13T13:54:33.189233
64fc96ebddef,35-44,F,employee,basic,postpaid,5.28967,-6.677317,8775a90d3ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,6,0.561,2026-01-13T13:54:33.190155
2fd527ad94ae,18-24,F,trader,smartphone,postpaid,5.412408,-4.097594,877519105ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,1.0,2026-01-13T13:54:33.191092
d5e90de4c668,35-44,F,trader,basic,prepaid,7.423255,-7.540126,8775a1155ffffff,Man,Tonkpi,Montagnes,urban,3,0.451,2026-01-13T13:54:33.192006
22062debcbc6,55+,M,farmer,smartphone,postpaid,5.311862,-3.924447,877519b82ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.883,2026-01-13T13:54:33.192974
168ecd3be70f,25-34,M,trader,smartphone,prepaid,5.343942,-3.983062,877519165ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.654,2026-01-13T13:54:33.193933
9e97b1b226f8,45-54,F,other,smartphone,postpaid,5.417683,-4.065005,87751912cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.929,2026-01-13T13:54:33.194880
e90678b34e66,25-34,M,informal_sector,feature,prepaid,5.268529,-3.975723,877519169ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.296,2026-01-13T13:54:33.195846
fc1a4123337c,18-24,F,farmer,smartphone,prepaid,5.31456,-6.488388,8775a904affffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.542,2026-01-13T13:54:33.196780
ba1dc70d581f,18-24,F,informal_sector,smartphone,prepaid,5.339325,-4.022167,877519162ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.786,2026-01-13T13:54:33.197712
5bc8dd9854bf,25-34,F,trader,basic,prepaid,5.349463,-3.984631,877519164ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,7,0.567,2026-01-13T13:54:33.198730
df8f9fa70bd7,18-24,M,farmer,basic,postpaid,6.839392,-5.467315,87751ec72ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,3,0.449,2026-01-13T13:54:33.199707
cea496a8befb,18-24,F,informal_sector,smartphone,prepaid,9.053471,-7.66875,8775a486dffffff,Bako,Kabadougou,Denguélé,urban,7,0.534,2026-01-13T13:54:33.200647
6bebec8ab4dd,35-44,F,informal_sector,basic,postpaid,5.425061,-4.047829,8775198d2ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.389,2026-01-13T13:54:33.201598
a084dab214b7,45-54,M,student,feature,prepaid,5.32516,-3.943299,877519b90ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.594,2026-01-13T13:54:33.202556
275b768a3d85,35-44,F,farmer,feature,postpaid,6.64537,-5.400748,87751e030ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.66,2026-01-13T13:54:33.203532
c1752ca3813e,45-54,M,student,feature,prepaid,7.364239,-4.750827,877511aeaffffff,Tie-N'diekro,Bélier,Lacs,rural,4,0.463,2026-01-13T13:54:33.204467
fa9719cc84ec,25-34,M,farmer,basic,prepaid,6.539244,-3.392609,877503228ffffff,Abengourou,Indénié-Djuablin,Comoé,urban,5,0.326,2026-01-13T13:54:33.205423
3006acbcaa10,35-44,F,farmer,smartphone,prepaid,5.276615,-4.053547,877519158ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.616,2026-01-13T13:54:33.206377
af40ec4dabcf,35-44,F,employee,basic,prepaid,5.362269,-4.09827,877519108ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.619,2026-01-13T13:54:33.207410
ffddd6be665b,35-44,M,unemployed,smartphone,prepaid,5.398037,-6.768252,8775a9094ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,4,0.62,2026-01-13T13:54:33.208393
ce03c1e3709a,45-54,F,informal_sector,smartphone,prepaid,7.360909,-7.635001,8775a1001ffffff,Man,Tonkpi,Montagnes,urban,5,0.661,2026-01-13T13:54:33.209356
345054554e29,35-44,M,farmer,feature,prepaid,5.799944,-6.027702,87751a51affffff,Gagnoa,Gôh,Gôh-Djiboua,urban,3,0.404,2026-01-13T13:54:33.210271
61bd077148cf,45-54,M,informal_sector,basic,prepaid,7.935162,-4.991255,8775156edffffff,Bouake,Gbeke,ValléeduBandama,urban,8,0.159,2026-01-13T13:54:33.211237
4dadfb4ee4f8,45-54,F,farmer,basic,prepaid,5.381574,-4.018838,8775198d8ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.261,2026-01-13T13:54:33.212165
df4c9233b24e,18-24,M,employee,feature,prepaid,7.025091,-6.814695,8775ac8f0ffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.634,2026-01-13T13:54:33.213128
52bc12a53dde,35-44,F,trader,feature,prepaid,7.345229,-3.017096,877500343ffffff,Transua,Gontougo,Zanzan,urban,5,0.54,2026-01-13T13:54:33.214052
74d182db1350,25-34,M,student,smartphone,prepaid,7.946389,-4.693562,8775152c5ffffff,Bouake,Gbeke,ValléeduBandama,urban,6,0.76,2026-01-13T13:54:33.214992
cdbf385c871e,18-24,M,trader,smartphone,prepaid,8.056871,-4.734348,877515212ffffff,Bonieredougou,Hambol,ValléeduBandama,rural,6,0.74,2026-01-13T13:54:33.215948
475ab53ff7ee,18-24,M,student,basic,prepaid,5.431217,-3.976958,8775198c4ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.35,2026-01-13T13:54:33.216888
7df4e080cf5c,18-24,F,farmer,basic,prepaid,9.027205,-6.979795,87544b048ffffff,Seguelon,Kabadougou,Denguélé,urban,6,0.268,2026-01-13T13:54:33.217819
8ac123194efe,25-34,M,informal_sector,smartphone,postpaid,7.794821,-3.807279,877500493ffffff,Kouassi-Datekro,Gontougo,Zanzan,urban,3,0.764,2026-01-13T13:54:33.218781
623fa78e61b6,35-44,M,farmer,feature,prepaid,5.433542,-3.972642,8775198e3ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.35,2026-01-13T13:54:33.219780
082b33b914d0,25-34,M,employee,feature,prepaid,9.471395,-4.869924,877533c92ffffff,Koumbala,Tchologo,Savanes,rural,2,0.599,2026-01-13T13:54:33.220748
d1582e5630c2,25-34,M,unemployed,basic,prepaid,5.448898,-4.109291,877519122ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.027,2026-01-13T13:54:33.221698
230a58a89234,18-24,M,farmer,basic,postpaid,6.712408,-6.132416,87751364bffffff,Bonon,Marahoué,Sassandra-Marahoué,rural,3,0.212,2026-01-13T13:54:33.222626
e1648f017a19,18-24,F,unemployed,basic,prepaid,5.34441,-6.259817,8775a9ac4ffffff,Sassandra,Gbôkle,Bas-Sassandra,urban,4,0.03,2026-01-13T13:54:33.223554
e911edc2b02b,25-34,F,farmer,feature,prepaid,7.945716,-4.740286,8775152d5ffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.506,2026-01-13T13:54:33.224490
6ff5193b6d84,55+,M,trader,feature,prepaid,7.791355,-4.893717,877511831ffffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.712,2026-01-13T13:54:33.225441
4ee7bfea6018,25-34,F,unemployed,smartphone,prepaid,5.329077,-4.041963,877519146ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.647,2026-01-13T13:54:33.226396
c019dd582486,25-34,M,trader,feature,prepaid,5.448559,-4.544192,877519416ffffff,Dabou,GrandsPonts,Lagunes,urban,5,0.66,2026-01-13T13:54:33.227340
4cfcddc668ba,25-34,F,unemployed,feature,prepaid,5.415378,-3.9684,8775198c5ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.495,2026-01-13T13:54:33.228265
b150b852eba9,18-24,M,student,feature,prepaid,5.157461,-6.360967,8775a935affffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,5,0.333,2026-01-13T13:54:33.229209
e557acf23bb1,45-54,M,employee,basic,prepaid,6.019108,-6.141536,8775ad205ffffff,Guiberoua,Gôh,Gôh-Djiboua,rural,4,0.426,2026-01-13T13:54:33.230185
eeaeb952df3c,45-54,M,farmer,smartphone,prepaid,6.859894,-5.458384,87751ec74ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.402,2026-01-13T13:54:33.231257
7944de4d204d,25-34,M,informal_sector,smartphone,prepaid,7.408454,-7.60008,8775a1025ffffff,Man,Tonkpi,Montagnes,urban,3,0.834,2026-01-13T13:54:33.232172
af8b6a5c82e1,35-44,M,student,feature,prepaid,5.342763,-3.983623,877519165ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,1,0.647,2026-01-13T13:54:33.233129
54e578c53eda,18-24,F,trader,smartphone,postpaid,5.809509,-5.422829,87751ab9dffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,2,1.0,2026-01-13T13:54:33.234103
26773cd6eba7,25-34,M,employee,smartphone,postpaid,7.675852,-4.647713,87750248bffffff,Brobo,Gbeke,ValléeduBandama,urban,5,1.0,2026-01-13T13:54:33.235061
e0737f49b39d,18-24,F,trader,basic,prepaid,8.20899,-7.892973,8775a5486ffffff,Ouaninou,Bafing,Woroba,rural,2,0.475,2026-01-13T13:54:33.236061
7d6a2cfa4beb,45-54,F,student,feature,prepaid,9.604053,-5.654757,875449b76ffffff,Korhogo,Poro,Savanes,urban,3,0.375,2026-01-13T13:54:33.237064
e8f684a6da60,45-54,F,farmer,basic,prepaid,5.04949,-6.472951,8775a92c4ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,8,0.31,2026-01-13T13:54:33.238026
d35872f50dbc,45-54,F,employee,basic,prepaid,5.936356,-5.418843,87751a8edffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,4,0.343,2026-01-13T13:54:33.239022
18880c12f21c,35-44,F,farmer,feature,prepaid,6.748803,-5.17668,87751e8ccffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.532,2026-01-13T13:54:33.239975
bfdef8e2592f,45-54,M,farmer,feature,prepaid,5.269416,-3.91098,877519b9dffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.406,2026-01-13T13:54:33.240906
626a16ec69c2,25-34,M,employee,basic,prepaid,8.105746,-3.677717,877506274ffffff,Sandégué,Gontougo,Zanzan,urban,8,0.652,2026-01-13T13:54:33.241838
a1919ed899ce,35-44,F,employee,feature,prepaid,8.87331,-7.634731,8775a4a21ffffff,Booko,Bafing,Woroba,rural,7,0.515,2026-01-13T13:54:33.242856
03dc25ac4f10,18-24,M,employee,smartphone,postpaid,6.887701,-3.663726,8775030aeffffff,Abengourou,Indénié-Djuablin,Comoé,urban,3,1.0,2026-01-13T13:54:33.243818
73352cbead27,45-54,F,student,basic,prepaid,6.826519,-5.419842,87751ec44ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,4,0.383,2026-01-13T13:54:33.244745
7a107fcd3008,25-34,F,farmer,feature,prepaid,5.259066,-4.060115,87751915bffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.521,2026-01-13T13:54:33.245704
7fd9c773af69,25-34,M,trader,feature,prepaid,5.210924,-3.697792,877519b46ffffff,Grand-Bassam,SudComoé,Comoé,urban,5,0.85,2026-01-13T13:54:33.246613
bf8bd8de981c,25-34,M,farmer,smartphone,postpaid,5.336579,-4.124101,877519020ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.768,2026-01-13T13:54:33.247557
10cdace8ba30,35-44,M,farmer,basic,prepaid,7.987744,-4.658954,8775152e5ffffff,Bouake,Gbeke,ValléeduBandama,urban,4,0.306,2026-01-13T13:54:33.248501
a11b375b9740,18-24,M,informal_sector,smartphone,postpaid,5.507164,-4.49677,87751951effffff,Dabou,GrandsPonts,Lagunes,rural,6,0.784,2026-01-13T13:54:33.249466
d5b0ddd30442,45-54,M,employee,basic,prepaid,5.179658,-6.870864,8775a9788ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,2,0.428,2026-01-13T13:54:33.250440
007ed510ad02,35-44,M,farmer,smartphone,prepaid,6.983272,-5.37839,87751ed66ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,7,0.664,2026-01-13T13:54:33.251381
95ab6162cf9d,25-34,F,farmer,feature,prepaid,6.728566,-6.727464,8775aca8bffffff,Zoukougbeu,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.484,2026-01-13T13:54:33.252294
d58e5bbbf3ee,18-24,F,other,basic,prepaid,4.860202,-6.42999,877434486ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,4,0.405,2026-01-13T13:54:33.253251
7240d7f3e37f,25-34,M,farmer,feature,prepaid,5.413272,-4.028778,8775198d1ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.433,2026-01-13T13:54:33.254154
e89894c95b4c,25-34,F,farmer,smartphone,prepaid,9.81164,-6.026348,875449999ffffff,Kassere,Bagoué,Savanes,urban,4,0.508,2026-01-13T13:54:33.255084
a874b0d67774,35-44,F,informal_sector,basic,prepaid,5.29941,-4.004044,877519145ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.258,2026-01-13T13:54:33.255995
318dabde4a7a,45-54,M,farmer,basic,prepaid,6.66978,-5.378699,87751e11bffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.368,2026-01-13T13:54:33.256925
f32b86b381a6,45-54,M,employee,smartphone,prepaid,8.586605,-7.121022,8775a5823ffffff,Djibrosso,Worodougou,Woroba,rural,7,0.623,2026-01-13T13:54:33.257898
09ec53f2568f,35-44,M,farmer,basic,prepaid,6.169574,-3.255094,87750e429ffffff,Bettie,Indénié-Djuablin,Comoé,rural,4,0.132,2026-01-13T13:54:33.260692
afa1f49cd6aa,25-34,M,informal_sector,smartphone,prepaid,7.878584,-4.750939,8775152dbffffff,Bouake,Gbeke,ValléeduBandama,urban,7,0.889,2026-01-13T13:54:33.263175
